,Unnamed: 0,Price,Address,Bedrooms,Bathrooms,Sqft,ZipCode,State,City,Latitude,Longitude,County
638,638,639500.0,"5427 S Wilco Way, Salt Lake City, UT 84123",3.0,2.0,2249.0,84123.0,UT,Salt Lake City,,,Salt Lake County
639,639,959500.0,"1579 Rocky Mountain Way, Francis, UT 84036",3.0,2.0,2389.0,84036.0,UT,Francis,,,Summit County
640,640,1149500.0,"1349 Rocky Mountain Way, Francis, UT 84036",3.0,2.0,3104.0,84036.0,UT,Francis,,,Summit County
641,641,1019500.0,"1393 Rocky Mountain Way, Francis, UT 84036",3.0,2.0,2820.0,84036.0,UT,Francis,,,Summit County
642,642,1024500.0,"1449 Rocky Mountain Way, Francis, UT 84036",3.0,2.0,2728.0,84036.0,UT,Francis,,,Summit County
643,643,699200.0,"1952 N Anderson Pass Loop, Heber City, UT 84...",3.0,2.0,1882.0,,,,,,Unknown
644,644,800000.0,"10921 S Pampas Dr, Sandy, UT 84094",4.0,2.5,4790.0,84094.0,UT,Sandy,,,Salt Lake County
645,645,450000.0,"889 W Skyraider Ln, Bluffdale, UT 84065",3.0,2.5,2304.0,84065.0,UT,Bluffdale,40.4710922,-111.9175992,Salt Lake County
646,646,1524400.0,"1882 E 540 South, Heber City, UT 84032",4.0,3.0,3546.0,84032.0,UT,Heber City,,,Wasatch County
647,647,639900.0,"9846 N Bedford Court, Highland, UT 84003",3.0,2.0,1717.0,84003.0,UT,Highland,,,Utah County
648,648,400000.0,"1146 W 400 N, Salt Lake City, UT 84116",4.0,2.0,1523.0,84116.0,UT,Salt Lake City,40.7783575,-111.92428829764533,Salt Lake County
649,649,528400.0,"6598 N Salt Creek Peak, Eagle Mountain, UT 840...",2.0,2.0,1997.0,,,,,,Unknown
650,650,484400.0,"6551 N Furner Ridge, Eagle Mountain, UT 840...",2.0,2.0,1411.0,,,,,,Unknown
651,651,530700.0,"6608 N Bald Knoll, Eagle Mountain, UT 84005",2.0,2.0,1997.0,84005.0,UT,Eagle Mountain,,,Utah County
652,652,546200.0,"6596 N Bald Knoll, Eagle Mountain, UT 84005",3.0,2.0,2276.0,84005.0,UT,Eagle Mountain,,,Utah County
653,653,551000.0,"11531 S Bingham Rim Road, South Jordan, UT...",3.0,2.0,1791.0,,,,,,Unknown
654,654,522485.0,"11568 S Sliver Pond Drive, South Jordan, UT...",3.0,2.0,1856.0,,,,,,Unknown
655,655,520845.0,"7825 W Blawn Wash Lane, Magna, UT 84044",3.0,2.0,1521.0,84044.0,UT,Magna,,,Salt Lake County
656,656,568955.0,"7819 W Blawn Wash Lane, Magna, UT 84044",4.0,2.0,1935.0,84044.0,UT,Magna,,,Salt Lake County
657,657,531465.0,"7813 W Blawn Wash Lane, Magna, UT 84044",3.0,2.0,1745.0,84044.0,UT,Magna,,,Salt Lake County
658,658,459900.0,"7807 W Blawn Wash Lane, Magna, UT 84044",3.0,2.0,1591.0,84044.0,UT,Magna,,,Salt Lake County
659,659,483390.0,"7774 W Conger Road, Magna, UT 84044",3.0,2.0,1454.0,84044.0,UT,Magna,,,Salt Lake County
660,660,524350.0,"7782 W Conger Road, Magna, UT 84044",3.0,2.0,2068.0,84044.0,UT,Magna,,,Salt Lake County
661,661,569070.0,"7788 W Conger Road, Magna, UT 84044",4.0,2.0,1935.0,84044.0,UT,Magna,,,Salt Lake County
662,662,556575.0,"7806 W Conger Road, Magna, UT 84044",3.0,2.0,2037.0,84044.0,UT,Magna,,,Salt Lake County
663,663,572955.0,"2620 S Sinbad Way, Magna, UT 84044",3.0,2.0,1579.0,84044.0,UT,Magna,40.7105704,-112.0779729,Salt Lake County
664,664,614900.0,"2640 S Sinbad Way, Magna, UT 84044",3.0,2.0,1405.0,84044.0,UT,Magna,40.7105704,-112.0779729,Salt Lake County
665,665,653590.0,"2646 S Sinbad Way, Magna, UT 84044",3.0,2.0,2183.0,84044.0,UT,Magna,40.7105704,-112.0779729,Salt Lake County
666,666,639880.0,"2636 S Sinbad Way, Magna, UT 84044",3.0,2.0,2175.0,84044.0,UT,Magna,40.7105704,-112.0779729,Salt Lake County
667,667,591300.0,"4401 W Bergen Lane, Lehi, UT 84043",3.0,2.0,1711.0,84043.0,UT,Lehi,,,Utah County
668,668,599900.0,"4426 W Bergen Lane, Lehi, UT 84043",3.0,3.0,2501.0,84043.0,UT,Lehi,,,Utah County
669,669,556900.0,"2328 N White Cliff Drive, Lehi, UT 84043",3.0,2.0,1857.0,84043.0,UT,Lehi,40.4169271,-111.9200646,Utah County
670,670,583400.0,"2336 N White Cliff Drive, Lehi, UT 84043",3.0,2.0,1711.0,84043.0,UT,Lehi,40.4169271,-111.9200646,Utah County
671,671,499500.0,"4775 W Isla Daybreak Road, South Jordan, UT...",2.0,2.0,1665.0,,,,40.5542911,-111.9970159,Unknown
672,672,,,,,,,,,34.220389,70.3800314,Unknown
673,673,,,,,,,,,34.220389,70.3800314,Unknown
674,674,,,,,,,,,34.220389,70.3800314,Unknown
675,675,,,,,,,,,34.220389,70.3800314,Unknown
676,676,,,,,,,,,34.220389,70.3800314,Unknown
677,677,,,,,,,,,34.220389,70.3800314,Unknown
678,678,1300000.0,"6182 Grindstone Drive, Springville, UT 84663",3.0,2.5,2950.0,84663.0,UT,Springville,,,Utah County
679,679,499900.0,"11730 S Shadow View Lane, Draper, UT 84020",4.0,3.5,2283.0,84020.0,UT,Draper,40.5372698,-111.8726093,Salt Lake County
680,680,740000.0,"2352 E Driftwood Dr, Spanish Fork, UT 84660",6.0,3.5,4629.0,84660.0,UT,Spanish Fork,40.1234597,-111.6151321,Utah County
681,681,476900.0,"13616 S Vernet Drive, Lot 1909, Riverton, UT 84065",3.0,2.5,1629.0,84065.0,UT,Riverton,,,Salt Lake County
682,682,493900.0,"13608 S Vernet Drive, Lot 1906, Herriman, UT 840...",3.0,2.5,1618.0,,,,,,Unknown
683,683,446900.0,"1301 W Caine Drive, Lot 425, Saratoga Springs,...",3.0,2.5,1618.0,,,,,,Unknown
684,684,446900.0,"1114 N Freeman Drive, Lot 239, Saratoga Sprin...",3.0,2.5,1618.0,,,,,,Unknown
685,685,433900.0,"1116 N Freeman Drive, Lot 238, Saratoga Sprin...",3.0,2.5,1595.0,,,,,,Unknown
686,686,446900.0,"1297 W Caine Drive, Lot 424, Saratoga Springs,...",3.0,2.5,1618.0,,,,,,Unknown
687,687,446900.0,"1118 N Freeman Drive, Lot 237, Saratoga Sprin...",3.0,2.5,1618.0,,,,,,Unknown
688,688,321900.0,"1772 N Buckeye Way O204, Lot 204, Saratog...",3.0,2.0,1272.0,,,,,,Unknown
689,689,358900.0,"4652 W Proximo Dr J203, Lot 203, Riverton, UT 84...",3.0,2.0,1272.0,,,,,,Unknown
690,690,368900.0,"4652 W Proximo Dr J302, Lot 302, Riverton, UT 84...",3.0,2.0,1272.0,,,,,,Unknown
691,691,349900.0,"13516 S Maximus Drive K201, Lot 201, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
692,692,381900.0,"13526 S Poole Dr D102, Lot 102, Riverton, UT 84...",3.0,2.0,1272.0,,,,,,Unknown
693,693,499990.0,"6800 South Bacchus Highway Lot: Lot 0116,...",4.0,2.5,1919.0,,,,,,Unknown
694,694,325000.0,"1852 Homestead Farms Lane, #1, West Valley Ci...",3.0,2.5,1337.0,,,,,,Unknown
695,695,735988.0,"8890 S 1030 W, West Jordan, UT 84088",5.0,4.0,4178.0,84088.0,UT,West Jordan,40.5893362,-111.9208327,Salt Lake County
696,696,304888.0,"488 S 910 W, #109, Pleasant Grove, UT 840...",3.0,2.0,1250.0,,,,,,Unknown
697,697,998988.0,"931 W 1280 N, Lehi, UT 84043",4.0,2.5,4261.0,84043.0,UT,Lehi,,,Utah County
698,698,775000.0,"2755 E Hillsden Dr., Holladay, UT 84117",4.0,2.0,2492.0,84117.0,UT,Holladay,,,Salt Lake County
699,699,519900.0,"2977 E Lookout Dr, Eagle Mountain, UT 84005",4.0,3.5,2852.0,84005.0,UT,Eagle Mountain,40.3552675,-111.9868886,Utah County
700,700,639500.0,"1128 North 850 East, Pleasant Grove, UT 840...",5.0,3.0,3172.0,,,,,,Unknown
701,701,414900.0,"808 W Cutler Crossing Lane, Lehi, UT 84043",3.0,3.0,2114.0,84043.0,UT,Lehi,40.4113644,-111.8624241,Utah County
702,702,499900.0,"14883 Pele Lane, Herriman, UT 84096",4.0,3.0,2111.0,84096.0,UT,Herriman,,,Salt Lake County
703,703,1299900.0,"647 W. 1330 S., Lehi, UT 84043",4.0,3.0,5982.0,84043.0,UT,Lehi,,,Utah County
704,704,598000.0,"3892 South Pass Cove, Eagle Mountain, UT 840...",3.0,2.0,2766.0,,,,,,Unknown
705,705,375000.0,"1030 N 995 W, # 913, Orem, UT 84057",3.0,2.0,1442.0,84057.0,UT,Orem,,,Utah County
706,706,700000.0,"629 E Normandy, Provo, UT 84604",3.0,3.0,3512.0,84604.0,UT,Provo,40.2669415,-111.6489004,Utah County
707,707,439900.0,"357 W 550 N, Springville, UT 84663",4.0,2.0,1602.0,84663.0,UT,Springville,40.1745048,-111.6324953,Utah County
708,708,499990.0,"1792 W. 220 S., Pleasant Grove, UT 84062",2.0,3.0,2045.0,84062.0,UT,Pleasant Grove,40.3608345,-111.7479715,Utah County
709,709,504990.0,"1732 W. 220 S., Pleasant Grove, UT 84062",2.0,3.0,2045.0,84062.0,UT,Pleasant Grove,40.3608345,-111.7479715,Utah County
710,710,449990.0,"1782 W. 220 S., Pleasant Grove, UT 84062",2.0,3.0,1865.0,84062.0,UT,Pleasant Grove,40.3608345,-111.7479715,Utah County
711,711,449990.0,"1762 W. 220 S., Pleasant Grove, UT 84062",2.0,3.0,1865.0,84062.0,UT,Pleasant Grove,40.3608345,-111.7479715,Utah County
712,712,449990.0,"1752 W. 220 S., Pleasant Grove, UT 84062",2.0,3.0,1865.0,84062.0,UT,Pleasant Grove,40.3608345,-111.7479715,Utah County
713,713,850000.0,"837 W 260 S, Orem, UT 84058",7.0,4.75,6019.0,84058.0,UT,Orem,40.2926522,-111.7172503,Utah County
714,714,499990.0,"1742 W. 220 S., Pleasant Grove, UT 84062",2.0,3.0,1865.0,84062.0,UT,Pleasant Grove,40.3608345,-111.7479715,Utah County
715,715,529990.0,"3462 S. Arabella Court, South Salt Lake, UT 841...",2.0,3.0,1818.0,,,,,,Unknown
716,716,499990.0,"3464 S. Arabella Court, South Salt Lake, UT 841...",2.0,3.0,1818.0,,,,,,Unknown
717,717,499990.0,"3466 S. Arabella Court, South Salt Lake, UT 841...",2.0,3.0,1818.0,,,,,,Unknown
718,718,529990.0,"3468 S. Arabella Court, South Salt Lake, UT 841...",2.0,3.0,1818.0,,,,,,Unknown
719,719,999990.0,"1319 S. 1140 E., Heber City, UT 84032",4.0,5.0,4924.0,84032.0,UT,Heber City,,,Wasatch County
720,720,472900.0,"3690 W 1330 North, Lot 346, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
721,721,648985.0,"6619 W Snow King Lane, Herriman, UT 84096",4.0,2.0,2066.0,84096.0,UT,Herriman,,,Salt Lake County
722,722,1400050.0,"6839 Bufflehead Dr, Park City, UT 84098",5.0,4.75,3563.0,84098.0,UT,Park City,,,Summit County
723,723,625000.0,"432 West 720 South, American Fork, UT 84003",3.0,2.5,2200.0,84003.0,UT,American Fork,40.362138,-111.8073565,Utah County
724,724,219900.0,"4148 S Oak Meadows Dr, #11, Taylorsville, UT 84...",1.0,1.0,662.0,,,,,,Unknown
725,725,764900.0,"6135 N Fox Canyon #309, Lehi, UT 84043",4.0,3.5,3971.0,84043.0,UT,Lehi,,,Utah County
726,726,799905.0,"954 W Chokecherry Drive #138, Mapleton, UT 846...",3.0,2.5,3682.0,,,,,,Unknown
727,727,599900.0,"6719 W Meadowgrass Drive #391, South Jorda...",3.0,2.5,3173.0,,,,,,Unknown
728,728,619900.0,"11767 S Outfitter Way #481, South Jordan, UT...",3.0,2.5,3054.0,,,,40.5396239,-112.0538189,Unknown
729,729,1397000.0,"328 East Brown Farm Lane, Draper, UT 84020",7.0,5.0,5015.0,84020.0,UT,Draper,40.5017975,-111.8802676,Salt Lake County
730,730,369900.0,"4712 W Goldblum Lane U303, Lot 303, Riverton,...",3.0,2.0,1228.0,,,,,,Unknown
731,731,359900.0,"4712 W Goldblum Lane U204, Lot 204, Riverton,...",3.0,2.0,1228.0,,,,,,Unknown
732,732,359900.0,"4712 W Goldblum Lane U203, Lot 203, Riverton,...",3.0,2.0,1228.0,,,,,,Unknown
733,733,359900.0,"4712 W Goldblum Lane U201, Lot 201, Riverton,...",3.0,2.0,1336.0,,,,,,Unknown
734,734,359900.0,"4712 W Goldblum Lane U202, Lot 202, Riverton,...",3.0,2.0,1336.0,,,,,,Unknown
735,735,629000.0,"259 Wentworth Avenue, South Salt Lake, UT 841...",3.0,1.0,1581.0,,,,,,Unknown
736,736,368000.0,"4585 S Greenbrook Ct, Taylorsville, UT 84123",3.0,3.0,1381.0,84123.0,UT,Taylorsville,,,Salt Lake County
737,737,389900.0,"32 W 1700 S, A-1, Salt Lake City, UT 84115",2.0,2.0,1176.0,84115.0,UT,Salt Lake City,,,Salt Lake County
738,738,736000.0,"2047 Kramer Drive, Sandy, UT 84092",5.0,3.0,2232.0,84092.0,UT,Sandy,40.5716234,-111.8305308,Salt Lake County
739,739,468578.0,"12986 Cohab Canyon Court, Riverton, UT 840...",4.0,3.5,1854.0,,,,,,Unknown
740,740,730000.0,"456 N 100 W, Kamas, UT 84036",5.0,2.75,2876.0,84036.0,UT,Kamas,40.646407,-111.2829088,Summit County
741,741,800000.0,"1128 E 2740 S, Heber City, UT 84032",3.0,2.0,3647.0,84032.0,UT,Heber City,,,Wasatch County
742,742,480000.0,"7069 North Kiowa Parkway, Eagle Mountai...",4.0,3.5,2509.0,,,,,,Unknown
743,743,999000.0,"2705 Willow Bend Drive, Sandy, UT 84093",5.0,3.5,3853.0,84093.0,UT,Sandy,40.5905354,-111.8136406,Salt Lake County
744,744,1699000.0,"174 S 350 W, Lindon, UT 84042",5.0,3.5,5157.0,84042.0,UT,Lindon,40.3336637,-111.7235723,Utah County
745,745,649900.0,"11537 S Pebble Pond Rd, Lot 245, South Jordan, U...",4.0,2.5,2410.0,,,,,,Unknown
746,746,668690.0,"6732 W Namaste Dr, Lot 117, South Jordan, UT 8...",3.0,3.0,2956.0,,,,,,Unknown
747,747,635000.0,"2380 E Summerspring Lane, Salt Lake City, UT...",4.0,3.5,2947.0,,,,,,Unknown
748,748,695000.0,"458 E Ivy Woods Ln, Midvale, UT 84047",5.0,3.5,2659.0,84047.0,UT,Midvale,40.6172165,-111.8773533,Salt Lake County
749,749,569900.0,"851 E Dry Rd, Sandy, UT 84094",4.0,1.75,1872.0,84094.0,UT,Sandy,,,Salt Lake County
750,750,739000.0,"8212 S Wasatch Grove Lane, Cottonwood Heig...",3.0,3.0,1683.0,,,,,,Unknown
751,751,748888.0,"949 East Gregson Ave., Salt Lake City, UT 84106",6.0,2.5,2914.0,84106.0,UT,Salt Lake City,40.70431075,-111.86379930904027,Salt Lake County
752,752,599000.0,"153 N 150 W, American Fork, UT 84003",6.0,3.0,2957.0,84003.0,UT,American Fork,40.3973845,-111.8028127,Utah County
753,753,450000.0,"231 North 300 West, Orem, UT 84057",3.0,2.0,1376.0,84057.0,UT,Orem,40.316804,-111.702466,Utah County
754,754,2390000.0,"10132 N 5750 W, Highland, UT 84003",5.0,5.0,5894.0,84003.0,UT,Highland,40.4089196,-111.795435,Utah County
755,755,683990.0,"873 S 120 W Lot: Lot 0822, American Fork, U...",5.0,3.0,2863.0,,,,,,Unknown
756,756,449900.0,"1103 N Freeman Drive, Lot 282, Saratoga Sprin...",3.0,2.5,1559.0,,,,,,Unknown
757,757,452900.0,"1101 N Freeman Drive, Lot 281, Saratoga Sprin...",3.0,2.5,1559.0,,,,,,Unknown
758,758,474900.0,"1998 N 4100 West, Lot 455, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
759,759,472900.0,"2088 N 4010 West, Lot 430, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
760,760,472900.0,"2072 N 4010 West, Lot 427, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
761,761,367900.0,"13527 S Hanley Dr M303, Lot 303, Riverton, UT 84...",3.0,2.0,1272.0,,,,,,Unknown
762,762,358900.0,"13527 S Hanley Dr M201, Lot 201, Riverton, UT 84...",3.0,2.0,1272.0,,,,,,Unknown
763,763,368900.0,"13516 S Maximus Drive K302, Lot 302, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
764,764,364900.0,"13507 S Cage St G304, Lot 304, Riverton, UT 84...",3.0,2.0,1272.0,,,,,,Unknown
765,765,349900.0,"13507 S Cage St G203, Lot 203, Riverton, UT 84...",3.0,2.0,1272.0,,,,,,Unknown
766,766,,,,,,,,,34.220389,70.3800314,Unknown
767,767,,,,,,,,,34.220389,70.3800314,Unknown
768,768,,,,,,,,,34.220389,70.3800314,Unknown
769,769,699900.0,"923 S 160 W, American Fork, UT 84003",5.0,3.0,3117.0,84003.0,UT,American Fork,40.36178,-111.803239,Utah County
770,770,,,,,,,,,34.220389,70.3800314,Unknown
771,771,,,,,,,,,34.220389,70.3800314,Unknown
772,772,,,,,,,,,34.220389,70.3800314,Unknown
773,773,729900.0,"3219 South Deer Canyon Drive, Saratoga Springs,...",6.0,3.5,4100.0,,,,40.3034577,-111.9030678,Unknown
774,774,894900.0,"12579 S Pebblebrook Way, Draper, UT 84020",5.0,4.0,3896.0,84020.0,UT,Draper,,,Salt Lake County
775,775,565000.0,"965 South 820 East, Spanish Fork, UT 84660",4.0,3.0,2567.0,84660.0,UT,Spanish Fork,40.100459,-111.640421,Utah County
776,776,900000.0,"55 N 300 N, Spanish Fork, UT 84660",5.0,5.0,3000.0,84660.0,UT,Spanish Fork,,,Utah County
777,777,455117.0,"12993 Mulley Twist Court, Riverton, UT 840...",4.0,3.5,1839.0,,,,,,Unknown
778,778,459900.0,"3814 North Tumwater Lane, Eagle Mountain, U...",4.0,2.5,2434.0,,,,40.3026126,-112.0091038,Unknown
779,779,492900.0,"10 Seller Will Finance, Springville, UT 84663",4.0,2.5,1735.0,84663.0,UT,Springville,,,Utah County
780,780,610000.0,"35 East 100 South, 1009, Salt Lake City, UT 84111",1.0,1.0,854.0,84111.0,UT,Salt Lake City,,,Salt Lake County
781,781,364900.0,"6689 S Pines Way, West Jordan, UT 84084",3.0,2.5,1257.0,84084.0,UT,West Jordan,,,Salt Lake County
782,782,689000.0,"2433 E Cinnabar Ln, Cottonwood Heights, UT...",5.0,2.75,3348.0,,,,40.62292895,-111.8219775384787,Unknown
783,783,639000.0,"13224 S 1300 W, Riverton, UT 84065",3.0,2.0,1819.0,84065.0,UT,Riverton,40.5302843,-111.9291673,Salt Lake County
784,784,578000.0,"831 E 8230 S, Sandy, UT 84094",4.0,1.75,2160.0,84094.0,UT,Sandy,40.6017047,-111.8689537,Salt Lake County
785,785,459900.0,"89 North 650 West, Springville, UT 84663",3.0,2.5,1650.0,84663.0,UT,Springville,40.1707901,-111.6229178,Utah County
786,786,458999.0,"18543 Coolidge St, Cedar Valley, UT 84013",5.0,3.0,2800.0,84013.0,UT,Cedar Valley,,,Utah County
787,787,510000.0,"496 W 400 N , Lehi, UT 84043",4.0,2.0,1708.0,84043.0,UT,Lehi,40.3924986,-111.8751125,Utah County
788,788,449900.0,"12992 S. Cohab Canyon Ct., Riverton, UT 84096",4.0,3.5,1839.0,84096.0,UT,Riverton,,,Salt Lake County
789,789,600000.0,"1041 E Countrylane Road, Millcreek, UT 84117",3.0,3.0,2545.0,84117.0,UT,Millcreek,,,Salt Lake County
790,790,780000.0,"1594 E. Little Sweden Rd., Heber City, UT 84032",3.0,2.0,3400.0,84032.0,UT,Heber City,,,Wasatch County
791,791,2499000.0,"14742 Pristine Drive, Draper, UT 84020",7.0,5.0,10293.0,84020.0,UT,Draper,40.483715,-111.8751915,Salt Lake County
792,792,485000.0,"1217 E Brickyard Rd, 102, Salt Lake City, UT 84105",3.0,2.0,1610.0,84105.0,UT,Salt Lake City,,,Salt Lake County
793,793,799900.0,"9894 Reunion Glen Way, South Jordan, UT 84095",4.0,2.75,4280.0,84095.0,UT,South Jordan,40.5712379,-111.933518,Salt Lake County
794,794,735000.0,"9918 S Reunion Glen Way, South Jordan, UT 8...",3.0,2.75,3560.0,,,,,,Unknown
795,795,599000.0,"585 East Sagewood Avenue, Provo, UT 84604",6.0,3.0,2744.0,84604.0,UT,Provo,40.258407,-111.64925,Utah County
796,796,514750.0,"6001 W Highlandbrook Dr, West Jordan, UT 840...",3.0,2.5,2242.0,,,,,,Unknown
797,797,506051.0,"6019 Highlandbrook Dr., West Jordan, UT 84081",3.0,2.5,2348.0,84081.0,UT,West Jordan,,,Salt Lake County
798,798,712600.0,"258 E. 8000 S., Midvale, UT 84070",3.0,2.5,3319.0,84070.0,UT,Midvale,40.6058618,-111.8817243,Salt Lake County
799,799,,,,,,,,,34.220389,70.3800314,Unknown
800,800,849619.0,"5063 S. Wild Spice Cove, Murray, UT 84117",3.0,2.0,3799.0,84117.0,UT,Murray,,,Salt Lake County
801,801,739990.0,"1021 W. 980 S., American Fork, UT 84003",2.0,3.0,2378.0,84003.0,UT,American Fork,,,Utah County
802,802,1469990.0,"6608 Purple Poppy Lane, Park City, UT 84098",5.0,3.5,3711.0,84098.0,UT,Park City,,,Summit County
803,803,321900.0,"1772 N Buckeye Way O203, Lot 203, Saratog...",3.0,2.0,1272.0,,,,,,Unknown
804,804,369900.0,"13606 S Hanley Lane R303, Lot 303, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
805,805,369900.0,"13606 S Hanley Lane R304, Lot 304, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
806,806,369900.0,"13606 S Hanley Lane R301, Lot 301, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
807,807,369900.0,"13606 S Hanley Lane R302, Lot 302, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
808,808,359900.0,"13606 S Hanley Lane R203, Lot 203, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
809,809,359900.0,"13606 S Hanley Lane R201, Lot 201, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
810,810,2490000.0,"13343 North Alpine Cove Drive, Alpine, UT 84004",6.0,4.75,6264.0,84004.0,UT,Alpine,40.4764104,-111.7629465,Utah County
811,811,,,,,,,,,34.220389,70.3800314,Unknown
812,812,,,,,,,,,34.220389,70.3800314,Unknown
813,813,,,,,,,,,34.220389,70.3800314,Unknown
814,814,,,,,,,,,34.220389,70.3800314,Unknown
815,815,,,,,,,,,34.220389,70.3800314,Unknown
816,816,934900.0,"6826 W. Docksider Dr., South Jordan, UT 84009",4.0,2.5,4910.0,84009.0,UT,South Jordan,,,Salt Lake County
817,817,879900.0,"6831 W Docksider Dr, South Jordan, UT 84009",4.0,1.5,4048.0,84009.0,UT,South Jordan,,,Salt Lake County
818,818,2199000.0,"825 West Hog Hollow Road, Alpine, UT 84004",6.0,5.0,6273.0,84004.0,UT,Alpine,40.4612039,-111.7906321,Utah County
819,819,284800.0,"3821 E. Rock Creek Rd., #7, Eagle Mountain, UT...",3.0,2.0,1213.0,,,,40.364239,-111.9752833,Unknown
820,820,75000.0,"757 W Big Mountain Dr, 155, Taylorsville, UT 84...",3.0,2.0,1100.0,,,,,,Unknown
821,821,110000.0,"3890 S Swallow St, 144, Salt Lake City, UT 84123",3.0,2.0,1015.0,84123.0,UT,Salt Lake City,,,Salt Lake County
822,822,549900.0,"1767 W 870 N, Pleasant Grove, UT 84062",4.0,2.0,2349.0,84062.0,UT,Pleasant Grove,40.373079,-111.760577,Utah County
823,823,550000.0,"3205 W 1670 N, Provo, UT 84601",4.0,3.5,2557.0,84601.0,UT,Provo,40.2553861,-111.7139106,Utah County
824,824,629900.0,"6932 W Brookpoint Dr, West Valley City, UT 84...",6.0,3.5,3336.0,,,,,,Unknown
825,825,500000.0,"604 West 3rd Ave, Sandy, UT 84070",1.0,1.0,918.0,84070.0,UT,Sandy,,,Salt Lake County
826,826,263900.0,"945 E Creekhill Ln, #31, Midvale, UT 84047",1.0,1.0,722.0,84047.0,UT,Midvale,,,Salt Lake County
827,827,1179900.0,"15158 South Tall Woods Drive, Draper, UT 84020",6.0,3.5,4534.0,84020.0,UT,Draper,40.4757368,-111.8347381,Salt Lake County
828,828,999999.0,"123 Street, Provo, UT 84606",5.0,5.0,3000.0,84606.0,UT,Provo,,,Utah County
829,829,959998.0,"66 West Aster Way, Saratoga Springs, UT 84...",5.0,3.5,4408.0,,,,,,Unknown
830,830,949900.0,"857 S Connor St, Salt Lake City, UT 84108",4.0,3.0,2265.0,84108.0,UT,Salt Lake City,40.75010595,-111.8293996601181,Salt Lake County
831,831,469900.0,"7250 W San Harbor Ln, Magna, UT 84044",5.0,3.0,2340.0,84044.0,UT,Magna,40.7100748,-112.0644067,Salt Lake County
832,832,863290.0,"988 W Chokecherry Drive, #136, Mapleton,...",4.0,2.5,4315.0,,,,,,Unknown
833,833,369000.0,"2776 E Fostoria Alley, Eagle Mountain, UT 840...",3.0,2.5,1492.0,,,,,,Unknown
834,834,379000.0,"2772 E Fostoria Alley, Eagle Mountain, UT 840...",3.0,2.5,1500.0,,,,,,Unknown
835,835,1099990.0,"1419 S. 1140 E., Heber City, UT 84032",4.0,5.0,5593.0,84032.0,UT,Heber City,,,Wasatch County
836,836,1084990.0,"1401 S. 1140 E., Heber City, UT 84032",4.0,5.0,5593.0,84032.0,UT,Heber City,,,Wasatch County
837,837,354990.0,"1326 S 3650 E, Spanish Fork, UT 84660",3.0,2.0,1399.0,84660.0,UT,Spanish Fork,,,Utah County
838,838,344990.0,"1296 S 3650 E, Spanish Fork, UT 84660",3.0,2.0,1399.0,84660.0,UT,Spanish Fork,,,Utah County
839,839,499990.0,"1187 S 3750 E, Spanish Fork, UT 84660",3.0,2.5,3057.0,84660.0,UT,Spanish Fork,,,Utah County
840,840,494990.0,"1067 E Hammock Lane, Saratoga Springs, UT 84...",3.0,2.5,2697.0,,,,,,Unknown
841,841,849995.0,"373 N Pinnacle Ct, Saratoga Springs, UT 84...",3.0,2.5,2216.0,,,,,,Unknown
842,842,839300.0,"1938 N High Uintas Lane, Heber City, UT 84032",4.0,2.0,2163.0,84032.0,UT,Heber City,,,Wasatch County
843,843,783300.0,"1954 N High Uintas Lane, Heber City, UT 84032",3.0,2.0,1811.0,84032.0,UT,Heber City,,,Wasatch County
844,844,619900.0,"857 Mustang Cir, Saratoga Springs, UT 84...",5.0,3.0,2658.0,,,,,,Unknown
845,845,1243700.0,"561 S 1850 East, Heber City, UT 84032",7.0,3.0,3509.0,84032.0,UT,Heber City,,,Wasatch County
846,846,715500.0,"9859 N Holland Place, Highland, UT 84003",4.0,2.0,2291.0,84003.0,UT,Highland,,,Utah County
847,847,680400.0,"9869 N Holland Place, Highland, UT 84003",4.0,2.0,2077.0,84003.0,UT,Highland,,,Utah County
848,848,685300.0,"9877 N Holland Place, Highland, UT 84003",4.0,2.0,2066.0,84003.0,UT,Highland,,,Utah County
849,849,494300.0,"6563 N Bald Knoll, Eagle Mountain, UT 84005",2.0,2.0,1611.0,84005.0,UT,Eagle Mountain,,,Utah County
